Row ID,Order ID,Order Date,Ship Date,Ship Mode,Order Priority,Product Container,Customer Name,Customer Segment,Zip Code,State,City,Region,Product Category,Product Sub-Category,Product Name,Unit Price,Order Quantity,Sales,Profit,Discount,Shipping Cost,Product Base Margin
4178,29666,2011-12-30,2012-01-01,Regular Air,Not Specified,Small Pack,Dave Poirier,Small Business,05201,Vermont,Bennington,East,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",8.32,44,362.75,-54.47,0.08,2.38,0.74
4179,29666,2011-12-30,2011-12-31,Regular Air,Not Specified,Small Box,Dave Poirier,Small Business,03079,New Hampshire,Salem,East,Office Supplies,Paper,Xerox 1963,5.28,29,155.86,-152.59,0.09,8.16,0.4
4180,29667,2009-07-24,2009-07-25,Regular Air,Not Specified,Small Box,Astrea Jones,Corporate,06824,Connecticut,Fairfield,East,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,15.28,14,215.31,-51.75,0.09,10.91,0.36
4181,29671,2010-03-22,2010-03-23,Regular Air,Critical,Small Box,Duane Huffman,Consumer,75146,Texas,Lancaster,Central,Office Supplies,Pens & Art Supplies,Hunt Boston® Vacuum Mount KS Pencil Sharpener,34.99,43,1511.7,221.63,0.02,7.73,0.59
4182,29700,2010-04-06,2010-04-07,Regular Air,Medium,Small Box,Eric Barreto,Consumer,03053,New Hampshire,Londonderry,East,Office Supplies,Labels,Avery 481,3.08,9,30.35,5.02,0.01,0.99,0.37
4183,29730,2010-06-16,2010-06-18,Delivery Truck,Critical,Jumbo Box,Ken Brennan,Consumer,15228,Pennsylvania,Mount Lebanon,East,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",150.98,21,3072.86,-364.87,0.08,39.25,0.75
4184,29761,2012-07-03,2012-07-04,Regular Air,Medium,Small Pack,Ken Dana,Corporate,59715,Montana,Bozeman,West,Technology,Telephones and Communication,Accessory13,35.99,48,1463.105,446.99,0.06,1.25,0.57
4185,29761,2012-07-03,2012-07-06,Regular Air,Medium,Medium Box,Ken Dana,Corporate,59750,Montana,Butte,West,Office Supplies,Appliances,3M Office Air Cleaner,25.98,42,1085.4,262.32,0.02,5.37,0.5
4186,29761,2012-07-03,2012-07-05,Regular Air,Medium,Small Box,Ken Dana,Corporate,59750,Montana,Butte,West,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,6.24,19,123.67,-34.17,0.03,5.22,0.6
4187,29762,2010-08-03,2010-08-05,Regular Air,Critical,Wrap Bag,Philip Brown,Home Office,46350,Indiana,La Porte,Central,Office Supplies,Rubber Bands,Binder Clips by OIC,1.48,15,22.45,0.78,0.03,0.7,0.37
4188,29762,2010-08-03,2010-08-04,Delivery Truck,Critical,Jumbo Drum,Philip Brown,Home Office,57701,South Dakota,Rapid City,Central,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,95.95,33,3268.56,-1181.71,0.03,74.35,0.57
4189,29764,2012-07-22,2012-07-23,Express Air,Critical,Small Box,Barry Gonzalez,Small Business,21128,Maryland,Perry Hall,East,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",15.01,10,165.09,-8.59,0,8.4,0.39
4190,29766,2009-03-21,2009-03-22,Regular Air,Medium,Large Box,Emily Phan,Consumer,35756,Alabama,Madison,South,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit,6783.02,13,89061.05,27220.69,0,24.49,0.39
4191,29766,2009-03-21,2009-03-21,Regular Air,Medium,Small Box,Emily Phan,Consumer,35756,Alabama,Madison,South,Technology,Telephones and Communication,TimeportP7382,205.99,40,6636.664,1623.70,0.08,8.99,0.56
4192,29767,2011-02-05,2011-02-06,Regular Air,High,Small Box,Eva Jacobs,Home Office,80020,Colorado,Broomfield,West,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,90.24,48,4153.06,1499.41,0.06,0.99,0.56
4193,29795,2011-11-25,2011-11-26,Regular Air,High,Small Box,Grant Carroll,Small Business,61832,Illinois,Danville,Central,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,387.99,49,19325.2,8793.54,0.05,19.99,0.38
4194,29795,2011-11-25,2011-11-26,Delivery Truck,High,Jumbo Box,Grant Carroll,Small Business,62521,Illinois,Decatur,Central,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,48,8380.22,813.83,0,35.02,0.72
4195,29797,2010-06-26,2010-06-28,Regular Air,High,Large Box,Mark Packer,Small Business,01721,MA,Ashland,East,Furniture,Office Furnishings,Tensor Computer Mounted Lamp,14.89,50,742.05,-337.98,0.05,13.56,0.58
4196,29826,2009-09-24,2009-09-25,Regular Air,Critical,Small Box,Cathy Armstrong,Consumer,81007,Colorado,Pueblo West,West,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",17.98,9,157.63,-78.13,0.06,4,0.79
4197,29827,2011-07-14,2011-07-15,Regular Air,Critical,Small Box,Raymond Book,Consumer,98310,Washington,Bremerton,West,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",26.31,35,926.65,-75.38,0.01,5.89,0.75
4198,29831,2012-03-29,2012-03-30,Delivery Truck,Critical,Jumbo Drum,Sara Luxemburg,Small Business,95630,California,El Dorado Hills,West,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",68.81,29,2175.22,-520.55,0,60,0.41
4199,29856,2012-06-08,2012-06-11,Regular Air,Medium,Wrap Bag,Lisa DeCherney,Consumer,57006,South Dakota,Brookings,Central,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,4.98,24,115.54,43.35,0.04,0.8,0.36
4200,29857,2009-12-12,2009-12-14,Delivery Truck,Medium,Jumbo Box,Angele Hood,Consumer,66062,Kansas,Olathe,Central,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",140.98,41,5572.92,-639.47,0.07,36.09,0.77
4201,29860,2009-09-13,2009-09-16,Regular Air,Critical,Small Box,Skye Norling,Home Office,58554,North Dakota,Mandan,Central,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",178.47,48,8295.29,2267.22,0.08,19.99,0.55
4202,29861,2012-04-25,2012-04-26,Regular Air,Critical,Small Box,Brad Eason,Small Business,60477,Illinois,Tinley Park,Central,Office Supplies,Labels,Avery 481,3.08,11,35.17,5.58,0.03,0.99,0.37
4203,29862,2011-06-19,2011-06-21,Regular Air,Medium,Small Box,Maria Zettner,Corporate,53094,Wisconsin,Watertown,Central,Office Supplies,Paper,Xerox 1904,6.48,34,214.64,-76.88,0.08,5.86,0.36
4204,29889,2009-12-04,2009-12-07,Regular Air,Not Specified,Wrap Bag,Odella Nelson,Small Business,43213,Ohio,Whitehall,East,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",5.98,44,243.5,23.87,0.09,1.67,0.51
4205,29893,2012-06-16,2012-06-17,Delivery Truck,Medium,Jumbo Drum,Michael Paige,Small Business,04038,Maine,Gorham,East,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,225.02,24,5452.9,426.67,0.07,28.66,0.72
4206,29894,2010-09-07,2010-09-16,Regular Air,Low,Wrap Bag,Matt Connell,Corporate,44646,Ohio,Massillon,East,Furniture,Office Furnishings,DAX Wood Document Frame.,13.73,43,606.98,21.08,0.05,6.85,0.54
4207,29894,2010-09-07,2010-09-16,Regular Air,Low,Small Box,Matt Connell,Corporate,44646,Ohio,Massillon,East,Office Supplies,Paper,Xerox 1898,6.68,48,301.62,-162.54,0.09,6.92,0.37
4208,29895,2010-10-20,2010-10-21,Delivery Truck,Medium,Jumbo Box,Theresa Coyne,Home Office,77642,Texas,Port Arthur,Central,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,43,7286.65,474.89,0.03,35.02,0.72
4209,29921,2012-03-23,2012-03-25,Regular Air,Medium,Small Box,Sonia Sunley,Small Business,66048,Kansas,Leavenworth,Central,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,120.98,33,3977.97,1733.47,0.06,9.07,0.35
4210,29926,2012-03-22,2012-03-24,Regular Air,Medium,Small Box,Roy Phan,Corporate,98146,Washington,Burien,West,Office Supplies,Binders and Binder Accessories,Round Ring Binders,2.08,9,20.21,-5.14,0,1.49,0.38
4211,29927,2012-11-07,2012-11-08,Regular Air,High,Small Box,Bruce Stewart,Corporate,63043,MO,Maryland Heights,Central,Office Supplies,Binders and Binder Accessories,GBC Binding covers,12.95,19,257.97,33.18,0.03,4.98,0.4
4212,29953,2011-02-07,2011-02-10,Regular Air,Critical,Small Box,Brian Thompson,Home Office,63105,MO,Clayton,Central,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",14.45,42,619.77,50.24,0.02,7.17,0.38
4213,29956,2009-08-14,2009-08-15,Regular Air,Critical,Wrap Bag,Steve Carroll,Consumer,55128,Minnesota,Oakdale,Central,Office Supplies,Pens & Art Supplies,Newell 307,1.82,48,80.33,-12.95,0.09,0.83,0.57
4214,29957,2010-03-13,2010-03-14,Delivery Truck,Critical,Jumbo Drum,Dave Brooks,Corporate,71854,Arkansas,Texarkana,South,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,95.98,28,2555.37,-824.91,0.08,58.2,0.58
4215,29957,2010-03-13,2010-03-14,Regular Air,Critical,Small Box,Dave Brooks,Corporate,26003,West Virginia,Wheeling,East,Office Supplies,Paper,Xerox 1885,48.04,31,1447.62,576.39,0.07,7.23,0.37
4216,29958,2011-01-06,2011-01-07,Regular Air,High,Small Box,Barry Gonzalez,Consumer,21128,Maryland,Perry Hall,East,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",6.37,47,307.57,-72.30,0,5.19,0.38
4217,29958,2011-01-06,2011-01-08,Delivery Truck,High,Jumbo Drum,Barry Gonzalez,Consumer,21128,Maryland,Perry Hall,East,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,500.98,32,14861.07,3408.29,0.1,26,0.6
4218,29985,2012-07-11,2012-07-13,Regular Air,Critical,Small Box,Guy Phonely,Corporate,44035,Ohio,Elyria,East,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",8.04,2,24.51,-18.26,0.06,8.94,0.4
4219,29985,2012-07-11,2012-07-12,Express Air,Critical,Small Box,Khloe Miller,Corporate,48601,Michigan,Saginaw,Central,Furniture,Office Furnishings,Staples Plastic Wall Frames,7.96,22,196.75,0.13,0.03,4.95,0.41
4220,29986,2011-07-03,2011-07-03,Regular Air,Critical,Small Box,Rob Dowd,Corporate,48640,Michigan,Midland,Central,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,37.7,40,1477.39,641.40,0.03,2.99,0.35
4221,29988,2009-06-12,2009-06-14,Delivery Truck,High,Jumbo Drum,Adam Shillingsburg,Corporate,97526,Oregon,Grants Pass,West,Technology,Copiers and Fax,Canon PC940 Copier,449.99,12,5177.4,287.50,0.06,49,0.38
4222,29991,2012-10-05,2012-10-07,Regular Air,Low,Small Box,Ryan Crowe,Small Business,33160,Florida,North Miami Beach,South,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,41,123.11,48.93,0.06,0.49,0.37
4223,30016,2009-01-03,2009-01-05,Regular Air,Critical,Small Box,Bill Donatelli,Corporate,68847,Nebraska,Kearney,Central,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,15,85.56,-41.58,0.03,5.66,0.4
4224,30016,2009-01-03,2009-01-06,Regular Air,Critical,Small Box,Bill Donatelli,Corporate,68847,Nebraska,Kearney,Central,Technology,Telephones and Communication,T18,110.99,8,754.6555,-212.55,0.01,2.5,0.57
4225,30023,2010-10-15,2010-10-19,Delivery Truck,Low,Jumbo Drum,Giulietta Dortch,Consumer,07644,New Jersey,Lodi,East,Technology,Copiers and Fax,Canon PC940 Copier,449.99,34,16193.16,6463.34,0.02,49,0.38
4226,30023,2010-10-15,2010-10-24,Regular Air,Low,Small Box,Giulietta Dortch,Consumer,06770,Connecticut,Naugatuck,East,Office Supplies,Storage & Organization,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",11.35,14,157.33,-76.34,0.1,8.6,0.57
4227,30023,2010-10-15,2010-10-17,Delivery Truck,Low,Jumbo Box,Giulietta Dortch,Consumer,01867,MA,Reading,East,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,400.97,28,10253.75,3256.81,0.1,48.26,0.36
4228,30023,2010-10-15,2010-10-15,Regular Air,Low,Small Pack,Giulietta Dortch,Consumer,04901,Maine,Waterville,East,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,21.38,36,840.24,19.73,0,8.99,0.59
4229,30048,2011-06-13,2011-06-15,Delivery Truck,Medium,Jumbo Drum,Helen Abelman,Home Office,46360,Indiana,Michigan City,Central,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,44,7765.13,433.63,0.06,55.24,0.57
4230,30051,2012-03-20,2012-03-21,Regular Air,Not Specified,Wrap Bag,Catherine Glotzbach,Home Office,97301,Oregon,Salem,West,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",5.85,42,243.06,-1.57,0.02,2.27,0.56
4231,30053,2009-02-01,2009-02-03,Delivery Truck,Critical,Jumbo Drum,Marc Crier,Consumer,72116,Arkansas,Sherwood,South,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,80.97,41,3279.01,349.22,0.06,33.6,0.37
4232,30054,2012-09-01,2012-09-03,Regular Air,Not Specified,Small Box,Alejandro Grove,Corporate,44708,Ohio,Canton,East,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",9.38,33,311.19,-9.18,0.03,4.93,0.57
4233,30081,2011-12-17,2011-12-19,Regular Air,High,Small Box,Denise Monton,Home Office,72022,Arkansas,Bryant,South,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",8.04,26,213.49,-136.45,0.05,8.94,0.4
4234,30083,2009-01-08,2009-01-09,Regular Air,Not Specified,Small Box,Luke Schmidt,Home Office,29577,South Carolina,Myrtle Beach,South,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,14.56,23,324.28,20.43,0.07,3.5,0.58
4235,30114,2010-08-16,2010-08-23,Express Air,Low,Large Box,Caroline Jumper,Corporate,10605,New York,White Plains,East,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,699.99,7,4667.28,-362.88,0.09,24.49,0.41
4236,30144,2011-08-06,2011-08-11,Delivery Truck,Low,Jumbo Box,Joe Kamberova,Small Business,19057,Pennsylvania,Levittown,East,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,25,5503.39,-528.65,0.08,69.64,0.77
4237,30147,2012-06-17,2012-06-19,Regular Air,Not Specified,Small Box,Cathy Armstrong,Consumer,48195,Michigan,Southgate,Central,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,19.98,37,740.14,29.73,0.06,10.49,0.49
4238,30149,2010-12-12,2010-12-13,Regular Air,Medium,Small Box,Mark Cousins,Corporate,48329,Michigan,Waterford,Central,Office Supplies,Binders and Binder Accessories,Round Ring Binders,2.08,8,16.47,-6.82,0.1,1.49,0.38
4239,30149,2010-12-12,2010-12-14,Delivery Truck,Medium,Jumbo Drum,Mark Cousins,Corporate,48185,Michigan,Westland,Central,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",33.94,5,173.62,-88.64,0.09,19.19,0.58
4240,30149,2010-12-12,2010-12-15,Regular Air,Medium,Small Box,Mark Cousins,Corporate,48185,Michigan,Westland,Central,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,13.79,50,690.97,-16.94,0.03,8.78,0.43
4241,30150,2010-10-04,2010-10-05,Regular Air,Critical,Small Box,Aaron Hawkins,Home Office,08109,New Jersey,Pennsauken,East,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,15.57,30,443.46,193.12,0.06,1.39,0.38
4242,30151,2011-01-29,2011-01-31,Regular Air,Not Specified,Small Box,Karl Brown,Home Office,07712,New Jersey,Asbury Park,East,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,24.92,31,792.76,33.37,0.02,12.98,0.39
4243,30176,2009-04-19,2009-04-26,Regular Air,Low,Medium Box,Amy Hunt,Home Office,37918,Tennessee,Knoxville,South,Furniture,Office Furnishings,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,79.52,30,2504.41,-547.89,0.01,48.2,0.74
4244,30208,2012-07-16,2012-07-16,Regular Air,Low,Small Box,Lindsay Shagiari,Home Office,45040,Ohio,Mason,East,Technology,Telephones and Communication,600 Series Non-Flip,45.99,46,1752.0965,356.35,0.1,4.99,0.57
4245,30211,2010-06-07,2010-06-08,Regular Air,Medium,Wrap Bag,Sibella Parks,Small Business,97005,Oregon,Beaverton,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",7.4,19,141.96,38.43,0.05,1.71,0.4
4246,30214,2009-10-04,2009-10-11,Express Air,Low,Small Box,Keith Dawkins,Home Office,72450,Arkansas,Paragould,South,Office Supplies,Binders and Binder Accessories,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,38,375.61,-21.26,0.1,5.75,0.39
4247,30215,2009-02-26,2009-02-28,Regular Air,Medium,Small Box,Cathy Hwang,Home Office,04210,Maine,Auburn,East,Technology,Telephones and Communication,T28 WORLD,195.99,23,3637.728,349.47,0.06,8.99,0.6
4248,30215,2009-02-26,2009-02-27,Regular Air,Medium,Wrap Bag,Cathy Hwang,Home Office,06111,Connecticut,Newington,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6.88,20,125.84,18.42,0.1,2,0.39
4249,30243,2010-05-05,2010-05-07,Regular Air,Critical,Small Box,Hilary Holden,Corporate,46544,Indiana,Mishawaka,Central,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",60.22,44,2435.32,650.56,0.09,3.5,0.57
4250,30243,2010-05-05,2010-05-07,Regular Air,Critical,Large Box,Hilary Holden,Corporate,46544,Indiana,Mishawaka,Central,Technology,Copiers and Fax,Canon PC-428 Personal Copier,199.99,21,4242.76,340.88,0.07,24.49,0.46
4251,30276,2011-08-26,2011-08-30,Regular Air,Low,Small Box,Carlos Meador,Corporate,08021,New Jersey,Lindenwold,East,Technology,Telephones and Communication,Accessory35,35.99,44,1453.704,549.84,0,1.1,0.55
4252,30276,2011-08-26,2011-08-30,Delivery Truck,Low,Jumbo Box,Carlos Meador,Corporate,07031,New Jersey,North Arlington,East,Furniture,Tables,Hon 94000 Series Round Tables,296.18,34,7656.304,-715.78,0.1,54.12,0.76
4253,30278,2009-09-30,2009-10-09,Regular Air,Low,Small Box,Ionia McGrath,Home Office,35601,Alabama,Decatur,South,Technology,Telephones and Communication,8860,65.99,50,2860.93,832.62,0.03,5.26,0.56
4254,30279,2011-12-07,2011-12-07,Regular Air,Critical,Small Box,Ellis Ballard,Corporate,07506,New Jersey,Hawthorne,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,60.97,25,1412.98,324.96,0.1,4.5,0.56
4255,30279,2011-12-07,2011-12-08,Delivery Truck,Critical,Jumbo Box,Ellis Ballard,Corporate,08052,New Jersey,Maple Shade,East,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,517.48,39,19539.94,4914.24,0.06,16.63,0.59
4256,30308,2010-03-21,2010-03-22,Regular Air,Medium,Small Box,George Bell,Corporate,75098,Texas,Wylie,Central,Office Supplies,Binders and Binder Accessories,Wilson Jones Easy Flow II™ Sheet Lifters,1.8,15,30.38,-59.18,0.08,4.79,0.37
4257,30310,2012-04-26,2012-04-28,Regular Air,Medium,Small Box,Thomas Brumley,Consumer,48183,Michigan,Trenton,Central,Technology,Telephones and Communication,StarTAC 6500,125.99,21,2024.0285,4.90,0.1,8.8,0.59
4258,30336,2010-01-29,2010-01-31,Regular Air,Medium,Small Box,Caroline Jumper,Corporate,10701,New York,Yonkers,East,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,193.17,28,5155.07,368.79,0.06,19.99,0.71
4259,30341,2009-01-31,2009-01-31,Delivery Truck,Low,Jumbo Drum,Matt Abelman,Home Office,55429,Minnesota,Brooklyn Center,Central,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,160.98,42,6244.18,470.30,0.09,30,0.62
4260,30341,2009-01-31,2009-01-31,Regular Air,Low,Small Box,Matt Abelman,Home Office,55429,Minnesota,Brooklyn Center,Central,Office Supplies,Labels,Avery 51,6.3,41,239.75,105.91,0.09,0.5,0.39
4261,30341,2009-01-31,2009-02-07,Regular Air,Low,Wrap Bag,Matt Abelman,Home Office,55429,Minnesota,Brooklyn Center,Central,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,4.98,30,150.2,62.46,0,0.8,0.36
4262,30343,2012-05-21,2012-05-22,Regular Air,Critical,Small Box,Brian DeCherney,Corporate,84107,Utah,Murray,West,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",30.42,48,1556.42,-60.98,0,8.65,0.74
4263,30343,2012-05-21,2012-05-23,Regular Air,Critical,Small Box,Brian DeCherney,Corporate,84404,Utah,Ogden,West,Office Supplies,Labels,Avery 478,4.91,28,130.28,56.97,0.08,0.5,0.36
4264,30343,2012-05-21,2012-05-23,Regular Air,Critical,Large Box,Craig Carreira,Corporate,27502,North Carolina,Apex,South,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit,6783.02,8,41343.21,3852.19,0.09,24.49,0.39
4265,30369,2011-03-24,2011-03-25,Regular Air,Critical,Small Box,Denny Blanton,Home Office,43017,Ohio,Dublin,East,Office Supplies,Paper,Xerox 1961,4.98,13,76.81,-55.77,0,7.54,0.38
4266,30369,2011-03-24,2011-03-25,Regular Air,Critical,Small Pack,Denny Blanton,Home Office,43017,Ohio,Dublin,East,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,8.34,21,174.22,-1.23,0.03,2.64,0.59
4267,30372,2010-08-30,2010-09-01,Regular Air,High,Small Pack,Christopher Schild,Corporate,46307,Indiana,Crown Point,Central,Furniture,Office Furnishings,Aluminum Document Frame,12.22,1,14.4,-7.39,0.1,2.85,0.55
4268,30374,2010-03-21,2010-03-22,Regular Air,Critical,Small Box,Michelle Moray,Corporate,40475,Kentucky,Richmond,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,59.98,12,709.54,131.44,0.07,3.99,0.57
4269,30374,2010-03-21,2010-03-22,Regular Air,Critical,Small Pack,Michelle Moray,Corporate,40475,Kentucky,Richmond,South,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",28.48,42,1220.08,515.64,0,1.99,0.4
