Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
5358|CA-2016-150490|2016-08-05|2016-08-11|Standard Class|SS-20590|Sonia Sunley|Consumer|United States|San Francisco|California|94122.0|West|TEC-AC-10004510|Technology|Accessories|Logitech Desktop MK120 Mouse and keyboard Combo|16.36|1|0.0|1.6359999999999992
5359|CA-2016-150490|2016-08-05|2016-08-11|Standard Class|SS-20590|Sonia Sunley|Consumer|United States|San Francisco|California|94122.0|West|OFF-ST-10000321|Office Supplies|Storage|Akro Stacking Bins|15.78|2|0.0|0.631199999999998
5360|CA-2016-150490|2016-08-05|2016-08-11|Standard Class|SS-20590|Sonia Sunley|Consumer|United States|San Francisco|California|94122.0|West|OFF-AR-10004602|Office Supplies|Art|Boston KS Multi-Size Manual Pencil Sharpener|45.98|2|0.0|12.874400000000001
5361|US-2019-126060|2019-04-14|2019-04-18|Standard Class|DW-13585|Dorothy Wardle|Corporate|United States|Fayetteville|North Carolina|28314.0|South|FUR-BO-10003433|Furniture|Bookcases|Sauder Cornerstone Collection Library|198.27200000000002|8|0.2|-32.21920000000002
5362|CA-2019-100951|2019-06-09|2019-06-10|First Class|NC-18625|Noah Childs|Corporate|United States|Dallas|Texas|75217.0|Central|OFF-ST-10001496|Office Supplies|Storage|Standard Rollaway File with Lock|720.7600000000001|5|0.2|54.05699999999999
5363|CA-2018-122017|2018-12-29|2019-01-02|Standard Class|CD-11920|Carlos Daly|Consumer|United States|Wichita|Kansas|67212.0|Central|FUR-FU-10000672|Furniture|Furnishings|"Executive Impressions 10"" Spectator Wall Clock"|70.56|6|0.0|23.990399999999994
5364|CA-2018-122017|2018-12-29|2019-01-02|Standard Class|CD-11920|Carlos Daly|Consumer|United States|Wichita|Kansas|67212.0|Central|OFF-AP-10001293|Office Supplies|Appliances|Belkin 8 Outlet Surge Protector|81.96|2|0.0|22.9488
5365|CA-2016-123477|2016-01-18|2016-01-21|Second Class|DW-13195|David Wiener|Corporate|United States|Springfield|Oregon|97477.0|West|OFF-AP-10000692|Office Supplies|Appliances|Fellowes Mighty 8 Compact Surge Protector|64.864|4|0.2|6.486400000000003
5366|CA-2018-107790|2018-11-20|2018-11-24|Standard Class|EH-13990|Erica Hackney|Consumer|United States|Houston|Texas|77041.0|Central|TEC-PH-10004539|Technology|Phones|Wireless Extenders zBoost YX545 SOHO Signal Booster|151.192|1|0.2|13.229299999999995
5367|CA-2019-158071|2019-06-10|2019-06-15|Standard Class|BD-11320|Bill Donatelli|Consumer|United States|Seattle|Washington|98103.0|West|TEC-PH-10002923|Technology|Phones|Logitech B530 USB Headset - headset - Full size, Binaural|88.77600000000001|3|0.2|7.767900000000001
5368|CA-2019-158071|2019-06-10|2019-06-15|Standard Class|BD-11320|Bill Donatelli|Consumer|United States|Seattle|Washington|98103.0|West|OFF-LA-10004689|Office Supplies|Labels|Avery 512|11.56|4|0.0|5.4332
5369|CA-2019-158071|2019-06-10|2019-06-15|Standard Class|BD-11320|Bill Donatelli|Consumer|United States|Seattle|Washington|98103.0|West|OFF-ST-10001228|Office Supplies|Storage|Personal File Boxes with Fold-Down Carry Handle|15.58|1|0.0|3.8949999999999996
5370|CA-2019-147403|2019-09-10|2019-09-13|First Class|KH-16630|Ken Heidel|Corporate|United States|Akron|Ohio|44312.0|East|OFF-PA-10003302|Office Supplies|Paper|Xerox 1906|85.056|3|0.2|28.70639999999999
5371|US-2019-136721|2019-04-08|2019-04-12|Standard Class|NH-18610|Nicole Hansen|Corporate|United States|Oak Park|Michigan|48237.0|Central|FUR-FU-10004665|Furniture|Furnishings|3M Polarizing Task Lamp with Clamp Arm, Light Gray|273.96|2|0.0|71.2296
5372|US-2019-136721|2019-04-08|2019-04-12|Standard Class|NH-18610|Nicole Hansen|Corporate|United States|Oak Park|Michigan|48237.0|Central|FUR-FU-10004188|Furniture|Furnishings|Luxo Professional Combination Clamp-On Lamps|306.9|3|0.0|79.794
5373|CA-2017-118738|2017-10-24|2017-10-30|Standard Class|AG-10495|Andrew Gjertsen|Corporate|United States|Houston|Texas|77041.0|Central|OFF-PA-10003177|Office Supplies|Paper|Xerox 1999|15.552000000000003|3|0.2|5.4432
5374|CA-2017-118738|2017-10-24|2017-10-30|Standard Class|AG-10495|Andrew Gjertsen|Corporate|United States|Houston|Texas|77041.0|Central|FUR-TA-10002607|Furniture|Tables|KI Conference Tables|347.361|7|0.3|-69.47219999999996
5375|CA-2017-118738|2017-10-24|2017-10-30|Standard Class|AG-10495|Andrew Gjertsen|Corporate|United States|Houston|Texas|77041.0|Central|OFF-PA-10001166|Office Supplies|Paper|Xerox 2|10.368000000000002|2|0.2|3.6288
5376|CA-2019-134152|2019-05-27|2019-05-31|Standard Class|RP-19855|Roy Phan|Corporate|United States|Seattle|Washington|98103.0|West|TEC-AC-10004510|Technology|Accessories|Logitech Desktop MK120 Mouse and keyboard Combo|98.16|6|0.0|9.815999999999995
5377|CA-2019-134152|2019-05-27|2019-05-31|Standard Class|RP-19855|Roy Phan|Corporate|United States|Seattle|Washington|98103.0|West|OFF-AR-10004062|Office Supplies|Art|Staples in misc. colors|31.44|3|0.0|7.86
5378|CA-2016-125542|2016-12-05|2016-12-07|First Class|NB-18655|Nona Balk|Corporate|United States|Philadelphia|Pennsylvania|19134.0|East|OFF-EN-10000056|Office Supplies|Envelopes|Cameo Buff Policy Envelopes|348.488|7|0.2|117.61469999999996
5379|CA-2016-125542|2016-12-05|2016-12-07|First Class|NB-18655|Nona Balk|Corporate|United States|Philadelphia|Pennsylvania|19134.0|East|OFF-ST-10001469|Office Supplies|Storage|Fellowes Bankers Box Recycled Super Stor/Drawer|172.736|4|0.2|-30.228800000000007
5380|CA-2018-136021|2018-08-14|2018-08-18|Standard Class|JM-15580|Jill Matthias|Consumer|United States|Los Angeles|California|90045.0|West|OFF-PA-10000551|Office Supplies|Paper|Array Memo Cubes|15.54|3|0.0|7.614599999999999
5381|CA-2018-136021|2018-08-14|2018-08-18|Standard Class|JM-15580|Jill Matthias|Consumer|United States|Los Angeles|California|90045.0|West|TEC-MA-10000423|Technology|Machines|Texas Instruments TI-34 Scientific Calculator|105.55199999999999|6|0.2|35.623799999999996
5382|CA-2018-149195|2018-09-05|2018-09-07|Second Class|DM-13525|Don Miller|Corporate|United States|Houston|Texas|77070.0|Central|OFF-PA-10001870|Office Supplies|Paper|Xerox 202|25.920000000000005|5|0.2|9.072
5383|CA-2018-149195|2018-09-05|2018-09-07|Second Class|DM-13525|Don Miller|Corporate|United States|Houston|Texas|77070.0|Central|OFF-FA-10001843|Office Supplies|Fasteners|Staples|15.808000000000002|8|0.2|5.3352
5384|CA-2018-149195|2018-09-05|2018-09-07|Second Class|DM-13525|Don Miller|Corporate|United States|Houston|Texas|77070.0|Central|OFF-PA-10002036|Office Supplies|Paper|Xerox 1930|10.368000000000002|2|0.2|3.7584
5385|CA-2019-161410|2019-06-26|2019-07-03|Standard Class|CC-12220|Chris Cortes|Consumer|United States|Philadelphia|Pennsylvania|19143.0|East|TEC-PH-10001760|Technology|Phones|Bose SoundLink Bluetooth Speaker|358.2|3|0.4|41.79000000000002
5386|CA-2019-161410|2019-06-26|2019-07-03|Standard Class|CC-12220|Chris Cortes|Consumer|United States|Philadelphia|Pennsylvania|19143.0|East|TEC-PH-10000673|Technology|Phones|Plantronics Voyager Pro HD - Bluetooth Headset|545.9159999999999|14|0.4|72.78880000000004
5387|CA-2019-152786|2019-03-12|2019-03-17|Standard Class|GA-14725|Guy Armstrong|Consumer|United States|Rogers|Arkansas|72756.0|South|OFF-BI-10000829|Office Supplies|Binders|Avery Non-Stick Binders|40.410000000000004|9|0.0|18.5886
5388|CA-2019-164707|2019-02-18|2019-02-21|Second Class|CV-12805|Cynthia Voltz|Corporate|United States|Los Angeles|California|90045.0|West|TEC-PH-10001924|Technology|Phones|iHome FM Clock Radio with Lightning Dock|167.976|3|0.2|10.498500000000007
5389|CA-2019-164707|2019-02-18|2019-02-21|Second Class|CV-12805|Cynthia Voltz|Corporate|United States|Los Angeles|California|90045.0|West|TEC-AC-10004864|Technology|Accessories|Memorex Micro Travel Drive 32 GB|109.53|3|0.0|47.0979
5390|CA-2019-164707|2019-02-18|2019-02-21|Second Class|CV-12805|Cynthia Voltz|Corporate|United States|Los Angeles|California|90045.0|West|OFF-LA-10004345|Office Supplies|Labels|Avery 493|9.82|2|0.0|4.8118
5391|CA-2019-163874|2019-11-10|2019-11-12|Second Class|NC-18535|Nick Crebassa|Corporate|United States|Seattle|Washington|98105.0|West|OFF-BI-10000088|Office Supplies|Binders|GBC Imprintable Covers|26.352000000000004|3|0.2|9.552599999999998
5392|US-2016-123183|2016-11-19|2016-11-25|Standard Class|GR-14560|Georgia Rosenberg|Corporate|United States|Wilmington|Delaware|19805.0|East|OFF-LA-10002787|Office Supplies|Labels|Avery 480|22.5|6|0.0|10.799999999999999
5393|US-2016-123183|2016-11-19|2016-11-25|Standard Class|GR-14560|Georgia Rosenberg|Corporate|United States|Wilmington|Delaware|19805.0|East|OFF-LA-10001569|Office Supplies|Labels|Avery 499|9.96|2|0.0|4.5816
5394|US-2016-123183|2016-11-19|2016-11-25|Standard Class|GR-14560|Georgia Rosenberg|Corporate|United States|Wilmington|Delaware|19805.0|East|OFF-BI-10002429|Office Supplies|Binders|Premier Elliptical Ring Binder, Black|213.08|7|0.0|102.2784
5395|US-2016-123183|2016-11-19|2016-11-25|Standard Class|GR-14560|Georgia Rosenberg|Corporate|United States|Wilmington|Delaware|19805.0|East|FUR-BO-10000362|Furniture|Bookcases|Sauder Inglewood Library Bookcases|1025.8799999999999|6|0.0|235.9524
5396|CA-2016-104829|2016-11-18|2016-11-21|Second Class|JG-15805|John Grady|Corporate|United States|Provo|Utah|84604.0|West|OFF-PA-10003016|Office Supplies|Paper|"Adams ""While You Were Out"" Message Pads"|21.98|7|0.0|9.890999999999998
5397|US-2018-147340|2018-09-24|2018-09-24|Same Day|EB-13750|Edward Becker|Corporate|United States|San Francisco|California|94110.0|West|FUR-FU-10002501|Furniture|Furnishings|Nu-Dell Executive Frame|63.2|5|0.0|23.384
5399|CA-2018-163202|2018-09-27|2018-10-02|Standard Class|BM-11650|Brian Moss|Corporate|United States|Lancaster|Ohio|43130.0|East|OFF-BI-10002764|Office Supplies|Binders|Recycled Pressboard Report Cover with Reinforced Top Hinge|2.907|3|0.7|-2.0348999999999995
5400|CA-2018-117681|2018-04-09|2018-04-14|Standard Class|HF-14995|Herbert Flentye|Consumer|United States|Los Angeles|California|90004.0|West|FUR-BO-10001798|Furniture|Bookcases|Bush Somerset Collection Bookcase|556.665|5|0.15|6.549000000000021
5401|CA-2019-132262|2019-09-21|2019-09-23|First Class|ML-18265|Muhammed Lee|Consumer|United States|Seattle|Washington|98103.0|West|TEC-AC-10000158|Technology|Accessories|Sony 64GB Class 10 Micro SDHC R40 Memory Card|71.98|2|0.0|15.1158
5402|CA-2019-132262|2019-09-21|2019-09-23|First Class|ML-18265|Muhammed Lee|Consumer|United States|Seattle|Washington|98103.0|West|TEC-AC-10000303|Technology|Accessories|Logitech M510 Wireless Mouse|79.98|2|0.0|26.3934
5403|CA-2019-123043|2019-08-24|2019-08-29|Standard Class|AH-10195|Alan Haines|Corporate|United States|New York City|New York|10024.0|East|OFF-BI-10003910|Office Supplies|Binders|DXL Angle-View Binders with Locking Rings by Samsill|24.672|4|0.2|7.71
5404|CA-2019-123043|2019-08-24|2019-08-29|Standard Class|AH-10195|Alan Haines|Corporate|United States|New York City|New York|10024.0|East|OFF-BI-10000138|Office Supplies|Binders|Acco Translucent Poly Ring Binders|3.7439999999999998|1|0.2|1.3104
5405|US-2018-143280|2018-02-22|2018-02-26|Standard Class|TZ-21580|Tracy Zic|Consumer|United States|Los Angeles|California|90045.0|West|TEC-PH-10002398|Technology|Phones|AT&T 1070 Corded Phone|445.96000000000004|5|0.2|55.74499999999995
5406|US-2018-143280|2018-02-22|2018-02-26|Standard Class|TZ-21580|Tracy Zic|Consumer|United States|Los Angeles|California|90045.0|West|TEC-AC-10003399|Technology|Accessories|Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive|36.24|1|0.0|15.2208
5407|US-2018-143280|2018-02-22|2018-02-26|Standard Class|TZ-21580|Tracy Zic|Consumer|United States|Los Angeles|California|90045.0|West|OFF-FA-10000992|Office Supplies|Fasteners|Acco Clips to Go Binder Clips, 24 Clips in Two Sizes|10.649999999999999|3|0.0|5.0055
5408|CA-2019-108854|2019-12-08|2019-12-14|Standard Class|DM-13345|Denise Monton|Corporate|United States|San Francisco|California|94109.0|West|OFF-PA-10003022|Office Supplies|Paper|Standard Line “While You Were Out” Hardbound Telephone Message Book|87.92|4|0.0|40.4432
5409|CA-2019-108854|2019-12-08|2019-12-14|Standard Class|DM-13345|Denise Monton|Corporate|United States|San Francisco|California|94109.0|West|OFF-BI-10002854|Office Supplies|Binders|Performers Binder/Pad Holder, Black|22.424000000000003|1|0.2|8.408999999999999
5410|CA-2019-108854|2019-12-08|2019-12-14|Standard Class|DM-13345|Denise Monton|Corporate|United States|San Francisco|California|94109.0|West|OFF-BI-10001670|Office Supplies|Binders|Vinyl Sectional Post Binders|90.48000000000002|3|0.2|33.93
5411|CA-2019-108854|2019-12-08|2019-12-14|Standard Class|DM-13345|Denise Monton|Corporate|United States|San Francisco|California|94109.0|West|OFF-ST-10001837|Office Supplies|Storage|SAFCO Mobile Desk Side File, Wire Frame|42.76|1|0.0|11.1176
5412|CA-2019-166856|2019-09-18|2019-09-22|Standard Class|TS-21505|Tony Sayre|Consumer|United States|Clovis|New Mexico|88101.0|West|OFF-BI-10002012|Office Supplies|Binders|Wilson Jones Easy Flow II Sheet Lifters|10.080000000000002|7|0.2|3.5279999999999996
5413|CA-2019-166856|2019-09-18|2019-09-22|Standard Class|TS-21505|Tony Sayre|Consumer|United States|Clovis|New Mexico|88101.0|West|TEC-AC-10004992|Technology|Accessories|Kingston Digital DataTraveler 64GB USB 2.0|101.34|3|0.0|8.107199999999992
5414|CA-2018-153157|2018-09-11|2018-09-14|First Class|TB-21625|Trudy Brown|Consumer|United States|Wichita|Kansas|67212.0|Central|TEC-PH-10003171|Technology|Phones|Plantronics Encore H101 Dual Earpieces Headset|224.75|5|0.0|62.92999999999999
5415|US-2019-125647|2019-09-23|2019-09-28|Standard Class|LC-16870|Lena Cacioppo|Consumer|United States|Chicago|Illinois|60653.0|Central|OFF-AP-10000390|Office Supplies|Appliances|Euro Pro Shark Stick Mini Vacuum|73.17599999999997|6|0.8|-197.57520000000002
5416|US-2019-125647|2019-09-23|2019-09-28|Standard Class|LC-16870|Lena Cacioppo|Consumer|United States|Chicago|Illinois|60653.0|Central|OFF-PA-10004888|Office Supplies|Paper|Xerox 217|20.736000000000004|4|0.2|7.2576
5417|US-2019-125647|2019-09-23|2019-09-28|Standard Class|LC-16870|Lena Cacioppo|Consumer|United States|Chicago|Illinois|60653.0|Central|TEC-PH-10004188|Technology|Phones|OtterBox Commuter Series Case - Samsung Galaxy S4|39.984|2|0.2|-8.9964
5418|CA-2016-132542|2016-10-06|2016-10-08|Second Class|AM-10360|Alice McCarthy|Corporate|United States|Omaha|Nebraska|68104.0|Central|OFF-BI-10004099|Office Supplies|Binders|GBC VeloBinder Strips|15.36|2|0.0|7.68
5419|CA-2017-110877|2017-10-23|2017-10-26|First Class|JE-15715|Joe Elijah|Consumer|United States|Houston|Texas|77041.0|Central|OFF-PA-10004621|Office Supplies|Paper|Xerox 212|36.28800000000001|7|0.2|12.700800000000001
5420|CA-2017-110877|2017-10-23|2017-10-26|First Class|JE-15715|Joe Elijah|Consumer|United States|Houston|Texas|77041.0|Central|TEC-PH-10002103|Technology|Phones|Jabra SPEAK 410|150.384|2|0.2|15.038400000000003
5421|US-2018-151827|2018-03-31|2018-04-02|Second Class|CS-11950|Carlos Soltero|Consumer|United States|Philadelphia|Pennsylvania|19134.0|East|TEC-PH-10002789|Technology|Phones|LG Exalt|280.78200000000004|3|0.4|-60.836100000000016
5422|US-2018-151827|2018-03-31|2018-04-02|Second Class|CS-11950|Carlos Soltero|Consumer|United States|Philadelphia|Pennsylvania|19134.0|East|TEC-AC-10003289|Technology|Accessories|Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard|31.983999999999998|2|0.2|1.1993999999999998
5423|US-2018-163258|2018-12-29|2019-01-02|Standard Class|PF-19225|Phillip Flathmann|Consumer|United States|Los Angeles|California|90045.0|West|OFF-BI-10000138|Office Supplies|Binders|Acco Translucent Poly Ring Binders|11.232|3|0.2|3.9312000000000005
5424|CA-2019-103009|2019-11-03|2019-11-05|Second Class|PJ-18835|Patrick Jones|Corporate|United States|Richmond|Kentucky|40475.0|South|OFF-PA-10001215|Office Supplies|Paper|Xerox 1963|26.400000000000002|5|0.0|11.879999999999999
5425|US-2019-120649|2019-01-20|2019-01-26|Standard Class|JF-15490|Jeremy Farry|Consumer|United States|Waterbury|Connecticut|6708.0|East|OFF-AR-10001545|Office Supplies|Art|Newell 326|3.52|2|0.0|1.0208
5426|CA-2018-153598|2018-12-03|2018-12-06|First Class|NM-18520|Neoma Murray|Consumer|United States|Los Angeles|California|90045.0|West|TEC-AC-10003870|Technology|Accessories|Logitech Z-906 Speaker sys - home theater - 5.1-CH|1649.95|5|0.0|659.98
5427|CA-2018-153598|2018-12-03|2018-12-06|First Class|NM-18520|Neoma Murray|Consumer|United States|Los Angeles|California|90045.0|West|FUR-FU-10001085|Furniture|Furnishings|3M Polarizing Light Filter Sleeves|111.89999999999999|6|0.0|51.47399999999999
5428|US-2018-108497|2018-06-14|2018-06-14|Same Day|MH-17290|Marc Harrigan|Home Office|United States|Los Angeles|California|90036.0|West|FUR-BO-10004218|Furniture|Bookcases|Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order|599.165|5|0.15|35.245000000000005
5429|CA-2018-113096|2018-09-02|2018-09-04|First Class|SZ-20035|Sam Zeldin|Home Office|United States|San Francisco|California|94122.0|West|OFF-ST-10003455|Office Supplies|Storage|Tenex File Box, Personal Filing Tote with Lid, Black|46.53|3|0.0|12.097800000000001
5430|CA-2016-136861|2016-09-05|2016-09-07|First Class|PR-18880|Patrick Ryan|Consumer|United States|Saint Petersburg|Florida|33710.0|South|FUR-FU-10001967|Furniture|Furnishings|Telescoping Adjustable Floor Lamp|31.983999999999998|2|0.2|1.998999999999998
5431|CA-2019-117422|2019-10-21|2019-10-25|Standard Class|FC-14245|Frank Carlisle|Home Office|United States|Lakewood|Ohio|44107.0|East|OFF-AP-10000938|Office Supplies|Appliances|Avanti 1.7 Cu. Ft. Refrigerator|161.568|2|0.2|16.156799999999997
5432|CA-2019-117422|2019-10-21|2019-10-25|Standard Class|FC-14245|Frank Carlisle|Home Office|United States|Lakewood|Ohio|44107.0|East|OFF-PA-10002195|Office Supplies|Paper|"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"|4.064|1|0.2|1.3716
5433|CA-2019-117422|2019-10-21|2019-10-25|Standard Class|FC-14245|Frank Carlisle|Home Office|United States|Lakewood|Ohio|44107.0|East|OFF-BI-10002799|Office Supplies|Binders|"SlimView Poly Binder, 3/8"""|6.216|4|0.7|-4.972799999999999
5434|CA-2019-129707|2019-04-25|2019-04-29|Standard Class|LH-16750|Larry Hughes|Consumer|United States|Chandler|Arizona|85224.0|West|OFF-AR-10000246|Office Supplies|Art|Newell 318|8.895999999999999|4|0.2|0.6671999999999998
5435|CA-2017-160171|2017-10-19|2017-10-24|Standard Class|RM-19675|Robert Marley|Home Office|United States|Los Angeles|California|90008.0|West|OFF-AP-10000275|Office Supplies|Appliances|Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black|1640.6999999999998|5|0.0|459.39599999999996
5436|CA-2017-160171|2017-10-19|2017-10-24|Standard Class|RM-19675|Robert Marley|Home Office|United States|Los Angeles|California|90008.0|West|TEC-AC-10000892|Technology|Accessories|NETGEAR N750 Dual Band Wi-Fi Gigabit Router|270.0|3|0.0|97.19999999999999
5437|CA-2016-103317|2016-07-05|2016-07-08|First Class|DM-13525|Don Miller|Corporate|United States|Palm Coast|Florida|32137.0|South|FUR-FU-10001591|Furniture|Furnishings|Advantus Panel Wall Certificate Holder - 8.5x11|19.52|2|0.2|5.368000000000001
5438|CA-2016-103317|2016-07-05|2016-07-08|First Class|DM-13525|Don Miller|Corporate|United States|Palm Coast|Florida|32137.0|South|OFF-BI-10001787|Office Supplies|Binders|Wilson Jones Four-Pocket Poly Binders|9.810000000000002|5|0.7|-6.866999999999997
5439|CA-2016-103317|2016-07-05|2016-07-08|First Class|DM-13525|Don Miller|Corporate|United States|Palm Coast|Florida|32137.0|South|FUR-FU-10003192|Furniture|Furnishings|Luxo Adjustable Task Clamp Lamp|213.216|3|0.2|15.991199999999992
